date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:00	133988/133988	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b64-64d74386-eb3bcd6f6a1b31ee;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-brands-400.ttf	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:01	747927/747927	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6997-64d74388-524b73450ae08b2;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-brands-400.svg	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:01	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64d74386-2adf495a91f51294;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-regular-400.eot	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:01	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-64d74386-2adf495a91f51294;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-regular-400d41d.eot	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:01	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2233a8-64d74388-d26f2bc0f9e8f4d6;;;%22	https://themedox.com/demo/madexry/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-regular-400.woff2	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:02	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-64d74387-bbb21da72a9e6a35;;;%22	https://themedox.com/demo/madexry/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-regular-400.woff	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:02	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-64d74387-96bb9b2705c5977;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-regular-400.ttf	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:02	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-64d74387-bf60d36631a5b859;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-regular-400.svg	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:02	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64d74388-f8e5e1bea911fdee;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-solid-900.eot	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:02	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64d74388-f8e5e1bea911fdee;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-solid-900d41d.eot	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:03	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-64d74388-62061eb6c0601996;;;%22	https://themedox.com/demo/madexry/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-solid-900.woff2	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:03	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%2218d10-64d74388-6499e0d71b7edbeb;;;%22	https://themedox.com/demo/madexry/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-solid-900.woff	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:03	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-64d74388-527b0e384e00f5a8;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-solid-900.ttf	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:04	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-64d74388-5886673840fb2cf2;gz%22	https://themedox.com/demo/madexry/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/fa-solid-900.svg	(from https://themedox.com/demo/madexry/assets/css/fontawesome-all.min.css)
14:20:04	13116/13116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22333c-64d74388-50a9693c00a76160;gz%22	https://themedox.com/demo/madexry/assets/fonts/flaticon.eot	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/flaticon.eot	(from https://themedox.com/demo/madexry/assets/css/flaticon.css)
14:20:04	13116/13116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22333c-64d74388-50a9693c00a76160;gz%22	https://themedox.com/demo/madexry/assets/fonts/flaticon.eot?	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/flaticond41d.eot	(from https://themedox.com/demo/madexry/assets/css/flaticon.css)
14:20:04	6640/6640	---M--	200	added ('OK')	font/woff2	etag:%2219f0-64d74388-4cb887ad6d1b8b1;;;%22	https://themedox.com/demo/madexry/assets/fonts/flaticon.woff2	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/flaticon.woff2	(from https://themedox.com/demo/madexry/assets/css/flaticon.css)
14:20:04	7932/7932	---M--	200	added ('OK')	application/font-woff	etag:%221efc-64d74388-5b3613f5475267b1;;;%22	https://themedox.com/demo/madexry/assets/fonts/flaticon.woff	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/flaticon.woff	(from https://themedox.com/demo/madexry/assets/css/flaticon.css)
14:20:04	12896/12896	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223260-64d74388-dbdccbf84de0290;gz%22	https://themedox.com/demo/madexry/assets/fonts/flaticon.ttf	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/flaticon.ttf	(from https://themedox.com/demo/madexry/assets/css/flaticon.css)
14:20:05	142588/142588	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222cfc-64d74388-e4c8d8185a6cb7ee;gz%22	https://themedox.com/demo/madexry/assets/fonts/flaticon.svg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/fonts/flaticon.svg	(from https://themedox.com/demo/madexry/assets/css/flaticon.css)
14:20:05	173/173	---M--	200	added ('OK')	image/png	etag:%22ad-64d7438e-eb224bf33901f6f9;;;%22	https://themedox.com/demo/madexry/assets/img/images/cross-out.png	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/cross-out.png	(from https://themedox.com/demo/madexry/assets/css/style.css)
14:20:06	179814/179814	---M--	200	added ('OK')	image/jpeg	etag:%222be66-64d74393-30f61f659b0d42aa;;;%22	https://themedox.com/demo/madexry/assets/img/slider/slider_bg01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/slider/slider_bg01.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:06	338234/338234	---M--	200	added ('OK')	image/jpeg	etag:%225293a-64d74393-169292c52bc3f7ef;;;%22	https://themedox.com/demo/madexry/assets/img/slider/slider_bg02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/slider/slider_bg02.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:06	262886/262886	---M--	200	added ('OK')	image/jpeg	etag:%22402e6-64d74393-d315957c33fc110e;;;%22	https://themedox.com/demo/madexry/assets/img/slider/slider_bg03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/slider/slider_bg03.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:06	119247/119247	---M--	200	added ('OK')	image/jpeg	etag:%221d1cf-64d74391-16a14c0ccbfd0e72;;;%22	https://themedox.com/demo/madexry/assets/img/project/project_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/project_img01.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:06	40741/40741	---M--	200	added ('OK')	image/jpeg	etag:%229f25-64d74391-b8b8d00bee3fbe1c;;;%22	https://themedox.com/demo/madexry/assets/img/project/project_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/project_img02.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:07	130315/130315	---M--	200	added ('OK')	image/jpeg	etag:%221fd0b-64d74391-9a6bac4d27e8f298;;;%22	https://themedox.com/demo/madexry/assets/img/project/project_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/project_img03.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:07	28678/28678	---M--	200	added ('OK')	image/jpeg	etag:%227006-64d74391-23bf90eb36ed8d88;;;%22	https://themedox.com/demo/madexry/assets/img/project/project_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/project_img04.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:07	46317/46317	---M--	200	added ('OK')	image/jpeg	etag:%22b4ed-64d7438e-76ce309d83186545;;;%22	https://themedox.com/demo/madexry/assets/img/images/choose_img.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/choose_img.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:07	74176/74176	---M--	200	added ('OK')	image/jpeg	etag:%22121c0-64d74393-25f34f938110e759;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img01.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:08	74482/74482	---M--	200	added ('OK')	image/jpeg	etag:%22122f2-64d74393-8cca822351980295;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img02.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:08	65573/65573	---M--	200	added ('OK')	image/jpeg	etag:%2210025-64d74393-d946c0c95dcf311d;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img03.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:08	94603/94603	---M--	200	added ('OK')	image/jpeg	etag:%221718b-64d7438b-5108d81e6ae402ae;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post01.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:08	59373/59373	---M--	200	added ('OK')	image/jpeg	etag:%22e7ed-64d7438b-69f867fa4bada9cc;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post02.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:09	58577/58577	---M--	200	added ('OK')	image/jpeg	etag:%22e4d1-64d7438b-7050fbb4b3cc58a3;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post03.jpg	(from https://themedox.com/demo/madexry/index-2.html)
14:20:09	283968/283968	---M--	200	added ('OK')	image/jpeg	etag:%2245540-64d7438a-d7bacd72dac235cf;;;%22	https://themedox.com/demo/madexry/assets/img/banner/banner_bg.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/banner/banner_bg.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:09	76685/76685	---M--	200	added ('OK')	image/jpeg	etag:%2212b8d-64d7438e-e907c3da2181a9c6;;;%22	https://themedox.com/demo/madexry/assets/img/images/h3_about_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/h3_about_img01.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:09	98515/98515	---M--	200	added ('OK')	image/jpeg	etag:%22180d3-64d7438e-b53c3aab8690bad0;;;%22	https://themedox.com/demo/madexry/assets/img/images/h3_about_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/h3_about_img02.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:10	191575/191575	---M--	200	added ('OK')	image/jpeg	etag:%222ec57-64d7438f-7f918ff07f8cafac;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img01.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:10	172544/172544	---M--	200	added ('OK')	image/jpeg	etag:%222a200-64d7438f-f2f5d31d13c9f912;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img02.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:10	230196/230196	---M--	200	added ('OK')	image/jpeg	etag:%2238334-64d7438f-aa65fac579968f65;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img03.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:10	91453/91453	---M--	200	added ('OK')	image/jpeg	etag:%221653d-64d7438c-3f5d03f4ca57e325;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post01.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:11	90959/90959	---M--	200	added ('OK')	image/jpeg	etag:%221634f-64d7438c-d1b4f98c4c474b76;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post02.jpg	(from https://themedox.com/demo/madexry/index-3.html)
14:20:11	17113/17113	---M--	200	added ('OK')	image/jpeg	etag:%2242d9-64d7438e-57fa4f430ce3fd6;;;%22	https://themedox.com/demo/madexry/assets/img/images/sb_insta01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/sb_insta01.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:11	17680/17680	---M--	200	added ('OK')	image/jpeg	etag:%224510-64d7438e-2ecd25b7f91c0051;;;%22	https://themedox.com/demo/madexry/assets/img/images/sb_insta02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/sb_insta02.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:11	25361/25361	---M--	200	added ('OK')	image/jpeg	etag:%226311-64d7438e-e71f6aac725607f9;;;%22	https://themedox.com/demo/madexry/assets/img/images/sb_insta03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/sb_insta03.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:11	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%224196-64d7438e-45dfb25b7f446ccc;;;%22	https://themedox.com/demo/madexry/assets/img/images/sb_insta04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/sb_insta04.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:12	17149/17149	---M--	200	added ('OK')	image/jpeg	etag:%2242fd-64d7438f-c202ac54a6395ede;;;%22	https://themedox.com/demo/madexry/assets/img/images/sb_insta05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/sb_insta05.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:12	16913/16913	---M--	200	added ('OK')	image/jpeg	etag:%224211-64d7438f-155e0567c24f9f6;;;%22	https://themedox.com/demo/madexry/assets/img/images/sb_insta06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/sb_insta06.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:12	224137/224137	---M--	200	added ('OK')	image/jpeg	etag:%2236b89-64d74392-74d46099453f392b;;;%22	https://themedox.com/demo/madexry/assets/img/slider/h3_slider_bg01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/slider/h3_slider_bg01.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	283077/283077	---M--	200	added ('OK')	image/jpeg	etag:%22451c5-64d74393-90a0b0689efd8aec;;;%22	https://themedox.com/demo/madexry/assets/img/slider/h3_slider_bg02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/slider/h3_slider_bg02.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	56533/56533	---M--	200	added ('OK')	image/jpeg	etag:%22dcd5-64d74391-66b273ed4edb9623;;;%22	https://themedox.com/demo/madexry/assets/img/services/h4_services_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/h4_services_img01.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	347164/347164	---M--	200	added ('OK')	image/jpeg	etag:%2254c1c-64d74393-ac9b141aefa7617a;;;%22	https://themedox.com/demo/madexry/assets/img/slider/h3_slider_bg03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/slider/h3_slider_bg03.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	60489/60489	---M--	200	added ('OK')	image/jpeg	etag:%22ec49-64d74391-b8e51339cc09e81;;;%22	https://themedox.com/demo/madexry/assets/img/services/h4_services_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/h4_services_img02.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	96785/96785	---M--	200	added ('OK')	image/jpeg	etag:%2217a11-64d74392-1991d48356b41d2d;;;%22	https://themedox.com/demo/madexry/assets/img/services/h4_services_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/h4_services_img03.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	49020/49020	---M--	200	added ('OK')	image/jpeg	etag:%22bf7c-64d74391-8e0bcfb130c212ed;;;%22	https://themedox.com/demo/madexry/assets/img/services/h4_services_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/h4_services_img04.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:13	51070/51070	---M--	200	added ('OK')	image/jpeg	etag:%22c77e-64d74392-33e41396794c114e;;;%22	https://themedox.com/demo/madexry/assets/img/services/h4_services_img05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/h4_services_img05.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:14	49786/49786	---M--	200	added ('OK')	image/jpeg	etag:%22c27a-64d74392-82c1a1913237da8f;;;%22	https://themedox.com/demo/madexry/assets/img/services/h4_services_img06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/h4_services_img06.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:14	74566/74566	---M--	200	added ('OK')	image/jpeg	etag:%2212346-64d7438e-5f36f7af7ea3ae04;;;%22	https://themedox.com/demo/madexry/assets/img/images/consultation_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/consultation_img02.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:14	186073/186073	---M--	200	added ('OK')	image/jpeg	etag:%222d6d9-64d74390-53e0afecedbf038b;;;%22	https://themedox.com/demo/madexry/assets/img/project/h4_project_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h4_project_img01.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:14	134903/134903	---M--	200	added ('OK')	image/jpeg	etag:%2220ef7-64d74390-d7653c80fa324111;;;%22	https://themedox.com/demo/madexry/assets/img/project/h4_project_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h4_project_img02.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:15	181312/181312	---M--	200	added ('OK')	image/jpeg	etag:%222c440-64d74390-2fcd42a2424dce7c;;;%22	https://themedox.com/demo/madexry/assets/img/project/h4_project_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h4_project_img03.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:15	46277/46277	---M--	200	added ('OK')	image/jpeg	etag:%22b4c5-64d74390-307b0f9efcc64e60;;;%22	https://themedox.com/demo/madexry/assets/img/project/h4_project_img05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h4_project_img05.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:15	45481/45481	---M--	200	added ('OK')	image/jpeg	etag:%22b1a9-64d74390-93967e2908d9e87f;;;%22	https://themedox.com/demo/madexry/assets/img/project/h4_project_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h4_project_img04.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:15	108286/108286	---M--	200	added ('OK')	image/jpeg	etag:%221a6fe-64d74390-14762624e3b9d08;;;%22	https://themedox.com/demo/madexry/assets/img/project/h4_project_img06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h4_project_img06.jpg	(from https://themedox.com/demo/madexry/index-4.html)
14:20:16	282939/282939	---M--	200	added ('OK')	image/jpeg	etag:%224513b-64d7438a-dd60bb7ce1591f2a;;;%22	https://themedox.com/demo/madexry/assets/img/bg/breadcrumb_bg.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/bg/breadcrumb_bg.jpg	(from https://themedox.com/demo/madexry/services.html)
14:20:16	178930/178930	---M--	200	added ('OK')	image/jpeg	etag:%222baf2-64d74392-c71daed1cda34306;;;%22	https://themedox.com/demo/madexry/assets/img/services/services_details_img.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/services_details_img.jpg	(from https://themedox.com/demo/madexry/services-details.html)
14:20:16	40937/40937	---M--	200	added ('OK')	image/jpeg	etag:%229fe9-64d74392-6a2a5ce0b4d6305d;;;%22	https://themedox.com/demo/madexry/assets/img/services/services_details_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/services_details_img02.jpg	(from https://themedox.com/demo/madexry/services-details.html)
14:20:16	41056/41056	---M--	200	added ('OK')	image/jpeg	etag:%22a060-64d74392-8e3d4fcaae5676f8;;;%22	https://themedox.com/demo/madexry/assets/img/services/services_details_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/services_details_img03.jpg	(from https://themedox.com/demo/madexry/services-details.html)
14:20:17	77694/77694	---M--	200	added ('OK')	image/jpeg	etag:%2212f7e-64d74392-d8d3cdaa2bec2c1d;;;%22	https://themedox.com/demo/madexry/assets/img/services/services_contact_bg.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/services/services_contact_bg.jpg	(from https://themedox.com/demo/madexry/services-details.html)
14:20:17	52854/52854	---M--	200	added ('OK')	image/jpeg	etag:%22ce76-64d7438f-cc5c988e7eb045c8;;;%22	https://themedox.com/demo/madexry/assets/img/project/h2_project_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h2_project_img04.jpg	(from https://themedox.com/demo/madexry/project.html)
14:20:17	96728/96728	---M--	200	added ('OK')	image/jpeg	etag:%22179d8-64d7438f-9a2ba39ffae80b17;;;%22	https://themedox.com/demo/madexry/assets/img/project/h2_project_img05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h2_project_img05.jpg	(from https://themedox.com/demo/madexry/project.html)
14:20:17	35794/35794	---M--	200	added ('OK')	image/jpeg	etag:%228bd2-64d7438f-a2852ac1524d6b72;;;%22	https://themedox.com/demo/madexry/assets/img/project/h2_project_img06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h2_project_img06.jpg	(from https://themedox.com/demo/madexry/project.html)
14:20:18	27047/27047	---M--	200	added ('OK')	image/jpeg	etag:%2269a7-64d7438f-bf7190af2a3c59be;;;%22	https://themedox.com/demo/madexry/assets/img/project/h2_project_img07.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h2_project_img07.jpg	(from https://themedox.com/demo/madexry/project.html)
14:20:18	78365/78365	---M--	200	added ('OK')	image/jpeg	etag:%221321d-64d7438f-ca81500b16e14f4;;;%22	https://themedox.com/demo/madexry/assets/img/project/h2_project_img08.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h2_project_img08.jpg	(from https://themedox.com/demo/madexry/project.html)
14:20:18	96393/96393	---M--	200	added ('OK')	image/jpeg	etag:%2217889-64d7438f-c331dfddb33dd392;;;%22	https://themedox.com/demo/madexry/assets/img/project/h2_project_img09.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h2_project_img09.jpg	(from https://themedox.com/demo/madexry/project.html)
14:20:18	48582/48582	---M--	200	added ('OK')	image/jpeg	etag:%22bdc6-64d7438f-f90dc7d3bddd4eda;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img04.jpg	(from https://themedox.com/demo/madexry/project-2.html)
14:20:18	102271/102271	---M--	200	added ('OK')	image/jpeg	etag:%2218f7f-64d7438f-718b7c16c11d48ec;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img05.jpg	(from https://themedox.com/demo/madexry/project-2.html)
14:20:19	258527/258527	---M--	200	added ('OK')	image/jpeg	etag:%223f1df-64d74390-ad35d4ddb07c6098;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img06.jpg	(from https://themedox.com/demo/madexry/project-2.html)
